year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2013.0,12.0,Glanmire,,,,,,,,,,,
2014.0,3.0,Glanmire,,,,,,,,,,,
2014.0,6.0,Glanmire,,,,,,,,,,,
2014.0,9.0,Glanmire,,,,,,1.0,550000.0,550000.0,,,
2014.0,12.0,Glanmire,,,,,,,,,,,
2015.0,3.0,Glanmire,,,,,,,,,,,
2015.0,6.0,Glanmire,,,,,,,,,,,
2015.0,9.0,Glanmire,,,,,,,,,,,
2015.0,12.0,Glanmire,,,,,,,,,,,
2016.0,3.0,Glanmire,,,,,,,,,,,
2016.0,6.0,Glanmire,,,,,,,,,,,
2016.0,9.0,Glanmire,,2.0,575000.0,575000.0,,1.0,590000.0,590000.0,,,
2016.0,12.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2017.0,3.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2017.0,6.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2017.0,9.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2017.0,12.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2018.0,3.0,Glanmire,,1.0,1100000.0,1100000.0,,1.0,1100000.0,1100000.0,,,
2018.0,6.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2018.0,9.0,Glanmire,,,,,,1.0,1100000.0,1100000.0,,,
2018.0,12.0,Glanmire,,,,,,,,,,,
2019.0,3.0,Glanmire,,,,,,,,,,,
2019.0,6.0,Glanmire,,,,,,,,,,,
2019.0,9.0,Glanmire,,,,,,,,,,,
2019.0,12.0,Glanmire,,,,,,,,,,,
2020.0,3.0,Glanmire,,,,,,,,,,,
2020.0,6.0,Glanmire,,,,,,,,,,,
2020.0,9.0,Glanmire,,,,,,,,,,,
2020.0,12.0,Glanmire,,,,,,,,,,,
2021.0,3.0,Glanmire,,,,,,,,,,,
2021.0,6.0,Glanmire,,,,,,,,,,,
2011.0,9.0,Sydenham,,2.0,730000.0,730000.0,,3.0,700000.0,700000.0,,,583.0
2011.0,12.0,Sydenham,,4.0,742000.0,500000.0,,10.0,950000.0,360000.0,5.0,2.0,
2012.0,3.0,Sydenham,,5.0,750000.0,606000.0,675000.0,11.0,1050000.0,360000.0,3.0,2.0,
2012.0,6.0,Sydenham,,4.0,795000.0,558000.0,,5.0,1050000.0,558000.0,3.0,3.0,
2012.0,9.0,Sydenham,,2.0,650000.0,550000.0,,3.0,1300000.0,585000.0,1.0,1.0,
2012.0,12.0,Sydenham,,6.0,700000.0,482000.0,,10.0,1095000.0,480000.0,8.0,6.0,535.0
2013.0,3.0,Sydenham,,2.0,710000.0,558000.0,,8.0,1000000.0,500000.0,2.0,,
2013.0,6.0,Sydenham,,8.0,1085000.0,560000.0,,8.0,1000000.0,500000.0,2.0,1.0,620.0
2013.0,9.0,Sydenham,,3.0,1085000.0,690000.0,,5.0,900000.0,500000.0,2.0,2.0,585.0
2013.0,12.0,Sydenham,,9.0,1250000.0,683000.0,,10.0,900000.0,838000.0,9.0,7.0,
2014.0,3.0,Sydenham,,2.0,985000.0,700000.0,,3.0,1575000.0,1575000.0,1.0,1.0,655.0
2014.0,6.0,Sydenham,,1.0,735000.0,735000.0,,4.0,1575000.0,570000.0,2.0,1.0,
2014.0,9.0,Sydenham,,4.0,1090000.0,725000.0,,4.0,1575000.0,848000.0,2.0,1.0,608.0
2014.0,12.0,Sydenham,,4.0,930000.0,825000.0,,4.0,1575000.0,700000.0,4.0,3.0,
2015.0,3.0,Sydenham,,8.0,1065000.0,650000.0,,7.0,1575000.0,,6.0,5.0,750.0
2015.0,6.0,Sydenham,,2.0,890000.0,830000.0,,3.0,1575000.0,750000.0,2.0,2.0,685.0
2015.0,9.0,Sydenham,,4.0,1527000.0,928000.0,,7.0,2650000.0,950000.0,4.0,4.0,
2015.0,12.0,Sydenham,,4.0,1185000.0,800000.0,,5.0,1800000.0,790000.0,1.0,1.0,
2016.0,3.0,Sydenham,,,,,,2.0,1650000.0,790000.0,,,608.0
2016.0,6.0,Sydenham,,1.0,955000.0,955000.0,,2.0,1050000.0,1050000.0,,,
2016.0,9.0,Sydenham,,3.0,1562000.0,850000.0,,4.0,1100000.0,700000.0,2.0,2.0,
2016.0,12.0,Sydenham,,6.0,1250000.0,850000.0,,7.0,800000.0,748000.0,5.0,4.0,700.0
2017.0,3.0,Sydenham,,3.0,1250000.0,1200000.0,,3.0,1100000.0,1100000.0,3.0,3.0,
2017.0,6.0,Sydenham,,5.0,1350000.0,900000.0,,5.0,1300000.0,960000.0,4.0,2.0,740.0
2017.0,9.0,Sydenham,,4.0,1350000.0,1195000.0,,3.0,1269000.0,1269000.0,2.0,2.0,
2017.0,12.0,Sydenham,,3.0,1300000.0,1185000.0,,4.0,1200000.0,1067000.0,4.0,1.0,
2018.0,3.0,Sydenham,,1.0,1074000.0,1074000.0,,2.0,1250000.0,1250000.0,1.0,1.0,800.0
2018.0,6.0,Sydenham,,1.0,1015000.0,1015000.0,,5.0,1550000.0,990000.0,4.0,,
